benchmark_name,benchmark_role,benchmark_index,id,prompt,answer,family,family_short,template_subtype,selection_tier,teacher_solver_candidate,answer_type,num_examples,prompt_len_chars,hard_score,group_signature,query_raw,v1_focus_bucket,v1_exposure_band,v1_bucket_note,bit_structured_formula_name,bit_structured_formula_abstract_family,bit_not_structured_formula_name,bit_structured_formula_safe_support,bit_structured_formula_abstract_support,bit_not_structured_formula_safe_support,bit_no_candidate_positions,bit_multi_candidate_positions,query_hamming_bin,audit_priority_score,_source_name,_source_split,proxy_role,leaderboard_proxy_bucket,leaderboard_proxy_note,v3f_prediction,current_prediction,v3f_is_correct,current_is_correct
leaderboard_proxy_v1_set,leaderboard_proxy,117,3936fa34,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
38.8 m becomes 37.15
24.53 m becomes 23.49
8.57 m becomes 8.21
Now, convert the following measurement: 18.84 m",18.04,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt1__qbin1,18.84,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,18.04,18.04,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,118,41281e41,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.12 m becomes 8.31
6.22 m becomes 10.10
23.01 m becomes 37.35
Now, convert the following measurement: 13.66 m",22.18,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt2__qbin1,13.66,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,22.17,22.17,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,119,4b9500ec,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.7 m becomes 9.77
49.81 m becomes 85.41
34.62 m becomes 59.36
Now, convert the following measurement: 21.07 m",36.13,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt2__qbin2,21.07,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,36.11,36.11,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,120,4e0c6eef,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
10.3 m becomes 10.40
12.54 m becomes 12.66
5.85 m becomes 5.91
Now, convert the following measurement: 11.01 m",11.11,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt2__qbin1,11.01,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,11.12,11.12,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,121,58bb875e,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
8.81 m becomes 5.57
10.61 m becomes 6.70
18.44 m becomes 11.65
Now, convert the following measurement: 43.32 m",27.37,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt1__qbin4,43.32,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,27.38,27.38,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,122,62432d65,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
16.19 m becomes 22.94
5.13 m becomes 7.27
36.1 m becomes 51.15
Now, convert the following measurement: 36.28 m",51.41,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt2__qbin3,36.28,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,51.41,51.41,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,123,626d6c5f,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
19.51 m becomes 12.89
20.01 m becomes 13.22
5.5 m becomes 3.63
Now, convert the following measurement: 28.79 m",19.02,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt1__qbin2,28.79,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,19.01,19.02,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,124,6eab52eb,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
25.08 m becomes 47.79
7.16 m becomes 13.64
6.4 m becomes 12.19
Now, convert the following measurement: 33.39 m",63.62,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt2__qbin3,33.39,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,63.61,63.61,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,125,6eec7374,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
36.2 m becomes 26.91
45.1 m becomes 33.53
42.59 m becomes 31.66
Now, convert the following measurement: 14.6 m",10.85,unit_conversion,unit,unit_fixed_ratio,verified_trace_ready,unit_numeric_rule,numeric,3,199,1.0,rbinlt1__qbin1,14.6,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_correct,unit:unit_fixed_ratio,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,10.85,10.84,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,126,1054486f,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00111000 -> 00000111
11100100 -> 10011100
00100111 -> 11100100
00000001 -> 00100000
00011011 -> 01100011
01101110 -> 11001101
01111001 -> 00101111
00011010 -> 01000011
01101000 -> 00001101
11001001 -> 00111001

Now, determine the output for: 11110100",10011110,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,6.0,unknown__ex10__qhwmid,11110100,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,8.0,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,10011110,10011110,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,127,b9500f41,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110000 -> 10000001
01010000 -> 10000010
01111011 -> 11011011
10101011 -> 01011101
11000111 -> 00111110
10010010 -> 10010100
10101101 -> 01101101
10010101 -> 10101100
11000011 -> 00011110
10111100 -> 11100101

Now, determine the output for: 00011110",11110000,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,6.0,unknown__ex10__qhwmid,00011110,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,8.0,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,11110000,11110000,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,128,bfee75d5,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010110 -> 10110101
00110111 -> 11001101
10011011 -> 11100110
10001001 -> 01100010
11110111 -> 11111101
00011101 -> 01000111
11111101 -> 01111111
00001110 -> 10000011
10110111 -> 11101101
01101111 -> 11011011

Now, determine the output for: 00001001",01000010,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,6.0,unknown__ex10__qhwlow,00001001,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,ror2,ror,ror2,5,18,4,0,0,-1,8.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,01000010,01000010,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,129,d062642e,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011000 -> 00001011
10110100 -> 10010110
01101101 -> 10101101
10010011 -> 01110010
10111010 -> 01010111
11001100 -> 10011001
11010110 -> 11011010
11010011 -> 01111010
01101110 -> 11001101
11110110 -> 11011110

Now, determine the output for: 10010000",00010010,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,6.0,unknown__ex10__qhwlow,10010000,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,7.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00010010,00010010,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,130,fa67da07,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000011 -> 00001110
10101010 -> 10101010
01011010 -> 01101001
10001100 -> 00110010
00000111 -> 00011100
00001101 -> 00110100
10101101 -> 10110110
11110110 -> 11011011
01101101 -> 10110101
10110111 -> 11011110

Now, determine the output for: 11111010",11101011,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,6.0,unknown__ex10__qhwhigh,11111010,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,rol2,rol,rol2,2,11,2,0,0,-1,7.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,11101011,11101011,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,131,0201e198,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01010111 -> 10111010
11100010 -> 00010111
00111100 -> 11100001
00001110 -> 01110000
10000111 -> 00111100
10111000 -> 11000101
10100110 -> 00110101
00101110 -> 01110001
01011001 -> 11001010

Now, determine the output for: 10111110",11110101,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,9,489,5.0,unknown__ex9__qhwhigh,10111110,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,7.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,11110101,11110101,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,132,034930e2,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10010110 -> 01011010
10010001 -> 01000110
10100001 -> 10000110
11010000 -> 01000011
10001000 -> 00100010
11110001 -> 11000111
01100001 -> 10000101
00000001 -> 00000100
00101010 -> 10101000

Now, determine the output for: 11000101",00010111,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,9,489,5.0,unknown__ex9__qhwmid,11000101,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,7.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00010111,00010111,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,133,046e8532,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000111 -> 00111100
00110000 -> 10000001
11001101 -> 01101110
01011011 -> 11011010
11110111 -> 10111111
00100001 -> 00001001
00001110 -> 01110000
11010111 -> 10111110
01001111 -> 01111010

Now, determine the output for: 10000011",00011100,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,9,489,5.0,unknown__ex9__qhwmid,10000011,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,rol3,rol,rol3,6,11,3,0,0,-1,7.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00011100,00011100,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,134,06412918,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10101000 -> 00010101
10111010 -> 01010111
11001001 -> 00111001
00101000 -> 00000101
10000110 -> 11010000
00010011 -> 01100010
11101000 -> 00011101
10011110 -> 11010011
00101011 -> 01100101

Now, determine the output for: 10010000",00010010,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,9,489,5.0,unknown__ex9__qhwlow,10010000,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,7.0,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00010010,00010010,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,135,8ad0116e,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11011000 -> 00011011
01100011 -> 01101100
11110100 -> 10011110
01101010 -> 01001101
11111110 -> 11011111
01100101 -> 10101100
11110111 -> 11111110
00001111 -> 11100001
10110011 -> 01110110

Now, determine the output for: 00100010",01000100,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,9,489,5.0,unknown__ex9__qhwlow,00100010,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,ror3,ror,ror3,8,18,4,0,2,-1,7.0,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,01000100,01000100,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,136,a00fe76a,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010011 -> 11110100
10010001 -> 01100100
00100001 -> 01001000
10101011 -> 11101010
10010111 -> 11100101
11010010 -> 10110100
01100110 -> 10011001
10101010 -> 10101010
00111101 -> 01001111

Now, determine the output for: 11101110",10111011,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,9,489,5.0,unknown__ex9__qhwhigh,11101110,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,ror2,ror,ror2,5,18,4,0,0,-1,7.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,10111011,10111011,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,137,d50683b4,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11010001 -> 00111010
10010011 -> 01110010
11101111 -> 11111101
11110100 -> 10011110
01110101 -> 10101110
11111011 -> 01111111
11111101 -> 10111111
01110100 -> 10001110
11111000 -> 00011111

Now, determine the output for: 00110001",00100110,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,9,489,5.0,unknown__ex9__qhwmid,00110001,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,ror3,ror,ror3,8,18,4,0,0,-1,7.0,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00100110,00100110,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,138,0c7acd69,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00000111 -> 00001110
01101001 -> 11010010
11101110 -> 11011101
00100110 -> 01001100
11100111 -> 11001111
00101101 -> 01011010
00101111 -> 01011110
01110011 -> 11100110
11000010 -> 10000101
01110110 -> 11101100

Now, determine the output for: 11111010",11110101,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,4.0,lrot__ex10__qhwhigh,11111010,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,5.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,11110101,11110101,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,139,2dcfc1a3,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00100011 -> 01000110
01011110 -> 10111100
00001011 -> 00010110
11100111 -> 11001111
00110100 -> 01101000
10000001 -> 00000011
00100111 -> 01001110
01001100 -> 10011000
01101001 -> 11010010
11010100 -> 10101001

Now, determine the output for: 00010100",00101000,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,4.0,lrot__ex10__qhwlow,00010100,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,5.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00101000,00101000,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,140,629b09d1,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011110 -> 01001111
00110111 -> 10011011
00000011 -> 10000001
01011101 -> 10101110
10111011 -> 11011101
01011011 -> 10101101
01001000 -> 00100100
11110111 -> 11111011
01110110 -> 00111011
01100110 -> 00110011

Now, determine the output for: 01110100",00111010,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,4.0,rrot__ex10__qhwmid,01110100,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,5.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00111010,00111010,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,141,a4970d02,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11100000 -> 01110000
00010000 -> 00001000
10100110 -> 01010011
11011001 -> 11101100
11110101 -> 11111010
00000011 -> 10000001
00110101 -> 10011010
10111101 -> 11011110
10101111 -> 11010111
10000100 -> 01000010

Now, determine the output for: 00001010",00000101,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,4.0,rrot__ex10__qhwlow,00001010,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,ror1,ror,ror1,5,18,3,0,0,-1,6.0,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00000101,00000101,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,142,b5b9c138,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011101 -> 10111010
01000111 -> 10001110
10100101 -> 01001011
00010110 -> 00101100
00100110 -> 01001100
11100111 -> 11001111
11111100 -> 11111001
10101010 -> 01010101
00100111 -> 01001110
11101110 -> 11011101

Now, determine the output for: 10010000",00100001,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,4.0,lrot__ex10__qhwlow,10010000,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,6.0,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00100001,00100001,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,143,c24e1a48,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11000100 -> 01100010
01110011 -> 10111001
01000000 -> 00100000
11101010 -> 01110101
01111101 -> 10111110
11000000 -> 01100000
10001010 -> 01000101
01101101 -> 10110110
00000111 -> 10000011
01011110 -> 00101111

Now, determine the output for: 00100010",00010001,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,10,510,4.0,rrot__ex10__qhwlow,00100010,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,5.5,binary_bias_specialized_set,specialized,both_correct,supported_bijection,Rows both models solve; calibrates proxy topline upward without collapsing the gap.,00010001,00010001,True,True
leaderboard_proxy_v1_set,leaderboard_proxy,144,12fd5b6c,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11011011 -> 11101101
01000000 -> 11110111
10000001 -> 11001011
00010011 -> 11010001
11100110 -> 10111111
00001011 -> 10110010
10000111 -> 00011011

Now, determine the output for: 00100101",11001111,bit_manipulation,binary,bit_other,manual_audit_priority,,binary8,7,447,3.0,unknown__ex7__qhwmid,00100101,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,binary:bit_other,Rows both models miss; approximates hidden hard tail not captured by local320.,11001001,11000010,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,145,a85864a9,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
[}+[} = [}[}
:)*}/ = :)}/
)}-%` = -/[
%\-:| = )\
(%*%/ = (%%/
Now, determine the result for: (\*}:",(\}:,symbol_equation,symbol,glyph_len5,manual_audit_priority,,symbolic,5,209,9.0,atypesymbolic__alen4__riskrisky,(\*}:,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:glyph_len5,Rows both models miss; approximates hidden hard tail not captured by local320.,(\\,(\\:,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,146,b13d511a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<[+&< = <[&<
)&*#) = ){}}
}{+{\ = }{{\
{\*#} = {@#{
{&*^< = )[<<
Now, determine the result for: \&+[[",\&[[,symbol_equation,symbol,glyph_len5,manual_audit_priority,,symbolic,5,212,9.0,atypesymbolic__alen4__riskrisky,\&+[[,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:glyph_len5,Rows both models miss; approximates hidden hard tail not captured by local320.,\\[[,\\[,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,147,be7101dc,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
[#*[: = */
[%""^\ = [%^\
[\+#& = %^^&
:)+}^ = ^^:\
/&+:/ = :/&
Now, determine the result for: %/+^#",\:%#,symbol_equation,symbol,glyph_len5,manual_audit_priority,,symbolic,5,209,9.0,atypesymbolic__alen4__riskrisky,%/+^#,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:glyph_len5,Rows both models miss; approximates hidden hard tail not captured by local320.,%/^,#+^/%,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,148,d7e5414c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#@}<\ = @#@|
<""}\| = #@""|
[@}\# = [|\$
[<{@# = $\
@#}@` = |`$`
Now, determine the result for: #[}@[",|%\\,symbol_equation,symbol,glyph_len5,manual_audit_priority,,symbolic,5,210,9.0,atypesymbolic__alen4__riskrisky,#[}@[,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:glyph_len5,Rows both models miss; approximates hidden hard tail not captured by local320.,5,1,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,149,dc240ebd,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>@-`` = ::``
:}-:: = ""|<
)>-)> = >"":>
@>-)< = @@)\
)|-<"" = "":)<
Now, determine the result for: >|-}|",`}:},symbol_equation,symbol,glyph_len5,manual_audit_priority,,symbolic,5,211,9.0,atypesymbolic__alen4__riskrisky,>|-}|,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:glyph_len5,Rows both models miss; approximates hidden hard tail not captured by local320.,:)<,:)<<),False,False
leaderboard_proxy_v1_set,leaderboard_proxy,150,e8de8b47,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99\73 = 171
28}55 = 1540
96\90 = 185
48$12 = 0
Now, determine the result for: 57$56",1,symbol_equation,symbol,numeric_2x2,answer_only_keep,symbol_numeric_operator_formula,numeric,4,194,5.0,atypenumeric__alen1__risksafe,57$56,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:numeric_2x2,Rows both models miss; approximates hidden hard tail not captured by local320.,-3,0,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,151,3acfa7a4,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
19-22 = 96
81}78 = 7881
44%92 = 6721
38-04 = 34
Now, determine the result for: 45%92",6651,symbol_equation,symbol,numeric_2x2,manual_audit_priority,,numeric,4,195,4.0,atypenumeric__alen4__risksafe,45%92,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:numeric_2x2,Rows both models miss; approximates hidden hard tail not captured by local320.,6721,911,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,152,5f5a73ff,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
61""82 = 844
09}88 = 971
72}22 = 05
Now, determine the result for: 59""48",0897,symbol_equation,symbol,numeric_2x2,manual_audit_priority,,numeric,3,182,4.0,atypenumeric__alen4__risksafe,"59""48",,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:numeric_2x2,Rows both models miss; approximates hidden hard tail not captured by local320.,3,82,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,153,9f2fae58,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
88+71 = 501
76$06 = 9104
99+56 = 461
86+56 = 331
93$23 = 7421
Now, determine the result for: 88$13",7272,symbol_equation,symbol,numeric_2x2,manual_audit_priority,,numeric,5,209,3.0,atypenumeric__alen4__risksafe,88$13,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:numeric_2x2,Rows both models miss; approximates hidden hard tail not captured by local320.,7421,23,False,False
