id,origin_problem_id,category,bucket,selection_tier,template_subtype,teacher_solver_candidate,recommended_repeat_count,assistant_styles,source_mixes,prompt_suffix_modes,proxy_failed,validation_failed,hard_score,source_tags
6806d715_matching_or,6806d715,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6806d715|section_or
6a186446_matching_or,6a186446,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6a186446|section_or
6c41f684_matching_or,6c41f684,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6c41f684|section_or
6e838251_matching_or,6e838251,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6e838251|section_or
709930e0_matching_or,709930e0,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_709930e0|section_or
77804b32_matching_or,77804b32,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_77804b32|section_or
835c56b6_matching_or,835c56b6,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_835c56b6|section_or
8abcff0f_matching_or,8abcff0f,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_8abcff0f|section_or
8f07a84d_matching_or,8f07a84d,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_8f07a84d|section_or
a4770481_matching_or,a4770481,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_a4770481|section_or
a62417fe_matching_or,a62417fe,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_a62417fe|section_or
a897b8bc_matching_or,a897b8bc,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_a897b8bc|section_or
b69238c1_matching_or,b69238c1,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_b69238c1|section_or
b91855fd_matching_or,b91855fd,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_b91855fd|section_or
c30a782a_matching_or,c30a782a,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_c30a782a|section_or
c395b6ec_matching_or,c395b6ec,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_c395b6ec|section_or
c4a6d52b_matching_or,c4a6d52b,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_c4a6d52b|section_or
c628dd06_matching_or,c628dd06,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_c628dd06|section_or
c90fa3a6_matching_or,c90fa3a6,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_c90fa3a6|section_or
d5c5d624_matching_or,d5c5d624,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_d5c5d624|section_or
d6e6f8b5_matching_or,d6e6f8b5,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_d6e6f8b5|section_or
e20aa7b7_matching_or,e20aa7b7,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_e20aa7b7|section_or
f376c085_matching_or,f376c085,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_f376c085|section_or
f922f81c_matching_or,f922f81c,matching,matching_aux_or,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_f922f81c|section_or
008b52fd_matching_or_not,008b52fd,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_008b52fd|section_or_not
021ed764_matching_or_not,021ed764,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_021ed764|section_or_not
030479a6_matching_or_not,030479a6,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_030479a6|section_or_not
06248efa_matching_or_not,06248efa,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_06248efa|section_or_not
0abfab8b_matching_or_not,0abfab8b,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0abfab8b|section_or_not
0e7a6920_matching_or_not,0e7a6920,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0e7a6920|section_or_not
0fe06e8c_matching_or_not,0fe06e8c,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0fe06e8c|section_or_not
16186320_matching_or_not,16186320,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_16186320|section_or_not
18602be3_matching_or_not,18602be3,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_18602be3|section_or_not
18c797f1_matching_or_not,18c797f1,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_18c797f1|section_or_not
1c3f2ff9_matching_or_not,1c3f2ff9,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_1c3f2ff9|section_or_not
1c671acc_matching_or_not,1c671acc,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_1c671acc|section_or_not
1da4f2db_matching_or_not,1da4f2db,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_1da4f2db|section_or_not
20052c2f_matching_or_not,20052c2f,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_20052c2f|section_or_not
20cdbdb1_matching_or_not,20cdbdb1,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_20cdbdb1|section_or_not
20f3b869_matching_or_not,20f3b869,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_20f3b869|section_or_not
2441e2b4_matching_or_not,2441e2b4,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2441e2b4|section_or_not
25764d5f_matching_or_not,25764d5f,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_25764d5f|section_or_not
2630aaf8_matching_or_not,2630aaf8,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2630aaf8|section_or_not
27edb680_matching_or_not,27edb680,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_27edb680|section_or_not
303d3288_matching_or_not,303d3288,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_303d3288|section_or_not
3131bfb3_matching_or_not,3131bfb3,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3131bfb3|section_or_not
35364e9a_matching_or_not,35364e9a,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_35364e9a|section_or_not
3564baf1_matching_or_not,3564baf1,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3564baf1|section_or_not
362e9e42_matching_or_not,362e9e42,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_362e9e42|section_or_not
37cbea46_matching_or_not,37cbea46,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_37cbea46|section_or_not
3a61d8ad_matching_or_not,3a61d8ad,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3a61d8ad|section_or_not
3a67aa26_matching_or_not,3a67aa26,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3a67aa26|section_or_not
3aec6985_matching_or_not,3aec6985,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3aec6985|section_or_not
3fd617e5_matching_or_not,3fd617e5,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3fd617e5|section_or_not
410a5cbd_matching_or_not,410a5cbd,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_410a5cbd|section_or_not
413086bc_matching_or_not,413086bc,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_413086bc|section_or_not
45dfb84f_matching_or_not,45dfb84f,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_45dfb84f|section_or_not
46dd0f22_matching_or_not,46dd0f22,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_46dd0f22|section_or_not
4736daab_matching_or_not,4736daab,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4736daab|section_or_not
499c7735_matching_or_not,499c7735,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_499c7735|section_or_not
49b5ead6_matching_or_not,49b5ead6,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_49b5ead6|section_or_not
4ac6f0cb_matching_or_not,4ac6f0cb,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4ac6f0cb|section_or_not
4ba4a7ec_matching_or_not,4ba4a7ec,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4ba4a7ec|section_or_not
4f80d363_matching_or_not,4f80d363,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4f80d363|section_or_not
55e23d08_matching_or_not,55e23d08,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_55e23d08|section_or_not
59c78e51_matching_or_not,59c78e51,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_59c78e51|section_or_not
5dfea8b0_matching_or_not,5dfea8b0,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_5dfea8b0|section_or_not
6806d715_matching_or_not,6806d715,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6806d715|section_or_not
6a186446_matching_or_not,6a186446,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6a186446|section_or_not
6c41f684_matching_or_not,6c41f684,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_6c41f684|section_or_not
77602e0f_matching_or_not,77602e0f,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_77602e0f|section_or_not
77804b32_matching_or_not,77804b32,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_77804b32|section_or_not
790d2fa8_matching_or_not,790d2fa8,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_790d2fa8|section_or_not
835c56b6_matching_or_not,835c56b6,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_835c56b6|section_or_not
a4770481_matching_or_not,a4770481,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_a4770481|section_or_not
a897b8bc_matching_or_not,a897b8bc,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_a897b8bc|section_or_not
b4549ab9_matching_or_not,b4549ab9,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_b4549ab9|section_or_not
b91855fd_matching_or_not,b91855fd,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_b91855fd|section_or_not
b9500f41_matching_or_not,b9500f41,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_b9500f41|section_or_not
bc19cd14_matching_or_not,bc19cd14,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_bc19cd14|section_or_not
c27fd09b_matching_or_not,c27fd09b,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_c27fd09b|section_or_not
c4a6d52b_matching_or_not,c4a6d52b,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_c4a6d52b|section_or_not
d8457e76_matching_or_not,d8457e76,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_d8457e76|section_or_not
e98106b7_matching_or_not,e98106b7,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_e98106b7|section_or_not
e998079c_matching_or_not,e998079c,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_e998079c|section_or_not
eea91b82_matching_or_not,eea91b82,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_eea91b82|section_or_not
eed2f3ae_matching_or_not,eed2f3ae,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_eed2f3ae|section_or_not
f30b205e_matching_or_not,f30b205e,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_f30b205e|section_or_not
f376c085_matching_or_not,f376c085,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_f376c085|section_or_not
f3971b9a_matching_or_not,f3971b9a,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_f3971b9a|section_or_not
f4925854_matching_or_not,f4925854,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_f4925854|section_or_not
f922f81c_matching_or_not,f922f81c,matching,matching_aux_or_not,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_f922f81c|section_or_not
008b52fd_matching_xor,008b52fd,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_008b52fd|section_xor
032fc96f_matching_xor,032fc96f,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_032fc96f|section_xor
04d492a9_matching_xor,04d492a9,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_04d492a9|section_xor
073942b5_matching_xor,073942b5,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_073942b5|section_xor
0a195a74_matching_xor,0a195a74,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0a195a74|section_xor
0b3cf93f_matching_xor,0b3cf93f,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0b3cf93f|section_xor
0dfd7674_matching_xor,0dfd7674,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_0dfd7674|section_xor
13f76716_matching_xor,13f76716,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_13f76716|section_xor
18c797f1_matching_xor,18c797f1,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_18c797f1|section_xor
1dfb1f3d_matching_xor,1dfb1f3d,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_1dfb1f3d|section_xor
1fa373db_matching_xor,1fa373db,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_1fa373db|section_xor
2aa6ce6a_matching_xor,2aa6ce6a,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2aa6ce6a|section_xor
2b16044a_matching_xor,2b16044a,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2b16044a|section_xor
2dc6056a_matching_xor,2dc6056a,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_2dc6056a|section_xor
3779ab78_matching_xor,3779ab78,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3779ab78|section_xor
37ce4280_matching_xor,37ce4280,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_37ce4280|section_xor
39870fb9_matching_xor,39870fb9,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_39870fb9|section_xor
3ad042eb_matching_xor,3ad042eb,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3ad042eb|section_xor
3e847951_matching_xor,3e847951,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_3e847951|section_xor
43b9343e_matching_xor,43b9343e,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_43b9343e|section_xor
4a374160_matching_xor,4a374160,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4a374160|section_xor
4d20d5c5_matching_xor,4d20d5c5,matching,matching_aux_xor,v9_matching_aux,matching_section,aopen_matching_section,1,aopen_matching_aux,v9_bit_matching_aux,none,False,False,0.0,aopen_matching_style|bit_matching_aux|origin_4d20d5c5|section_xor
