id,category,bucket,selection_tier,template_subtype,teacher_solver_candidate,recommended_repeat_count,assistant_styles,proxy_failed,validation_failed,hard_score,binary_family_key,bit_query_binary,source_tags
2e0f64b7,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,10001111,binary_prompt_local_exact|train_recommended_learning_target_v1
3970c492,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,11111011,binary_prompt_local_exact|train_recommended_learning_target_v1
3c9b8e0e,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,01100111,binary_prompt_local_exact|train_recommended_learning_target_v1
4059e1a5,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,00011110,binary_prompt_local_exact|train_recommended_learning_target_v1
54b895c1,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,00000101,binary_prompt_local_exact|train_recommended_learning_target_v1
5570b0a1,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,10100001,binary_prompt_local_exact|train_recommended_learning_target_v1
5e0b85b0,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,11111010,binary_prompt_local_exact|train_recommended_learning_target_v1
63d4557e,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,11001011,binary_prompt_local_exact|train_recommended_learning_target_v1
9124295a,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,10101100,binary_prompt_local_exact|train_recommended_learning_target_v1
939273d7,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,01001111,binary_prompt_local_exact|train_recommended_learning_target_v1
a19734b3,bit_manipulation,binary_prompt_local_exact,verified_trace_ready,bit_prompt_local_exact_formula,binary_prompt_local_stage2_unique_exact,1,exact_rule_commit,False,False,3.0,binary_prompt_local_stage2_unique_exact,01001110,binary_prompt_local_exact|train_recommended_learning_target_v1
018d465c,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
03bf2ac0,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
076fda72,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
078e4ee7,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0805b912,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0aa2c5bf,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0adca57b,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0b2877ce,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0c4e7430,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0c9b74fc,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0cce92d8,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0cddfe30,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0f067a67,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
10effb36,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
17288b98,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
18840879,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
188fe6d4,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
07214cbb,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0ea93e44,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
07c3a547,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
1145fa6f,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
18997574,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0fb02b67,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
105255db,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
05992f55,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
09b26a48,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
1112ec96,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
02e4851e,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
00d9f682,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
039921f2,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
081ad3f3,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0bb4cc45,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
0e50e177,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
1347c69f,numeral,surface_numeral_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_numeral_boxed
018c6f61,cipher,surface_cipher_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_cipher_boxed
13db9692,cipher,surface_cipher_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_cipher_boxed
0184a864,cipher,surface_cipher_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_cipher_boxed
16642d10,cipher,surface_cipher_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_cipher_boxed
c35cbfaa,cipher,surface_cipher_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|surface_cipher_boxed
bb187775,cipher,surface_cipher_boxed,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|surface_cipher_boxed
077cfc0b,unit_conversion,surface_unit_tail,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_unit_tail
0a0698b2,unit_conversion,surface_unit_tail,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_unit_tail
626d6c5f,unit_conversion,surface_unit_tail,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_unit_tail
f40d88b6,unit_conversion,surface_unit_tail,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|surface_unit_tail
5438b782,unit_conversion,surface_unit_tail,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|surface_unit_tail
14dc1dbb,unit_conversion,surface_unit_tail,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|surface_unit_tail
d9bedb64,equation_numeric_deduce,surface_symbol_prefix,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|measured_regression|surface_symbol_prefix
0641ef58,equation_numeric_deduce,surface_symbol_prefix,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|surface_symbol_prefix
21261dc6,equation_numeric_deduce,surface_symbol_prefix,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|surface_symbol_prefix
c541eb82,equation_numeric_deduce,surface_symbol_prefix,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|surface_symbol_prefix
0fd289d8,gravity,easy_gravity_fragile,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|easy_gravity_fragile|measured_regression
d0b20175,gravity,easy_gravity_fragile,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|easy_gravity_fragile
a143f146,gravity,easy_gravity_fragile,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|easy_gravity_fragile
80311ce2,gravity,easy_gravity_fragile,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|easy_gravity_fragile
3d6a080f,gravity,easy_gravity_fragile,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|easy_gravity_fragile
68d2848b,gravity,easy_gravity_fragile,,,,1,surface_boxed_tail,False,False,0.0,NONE,,base_snapshot_guardrail|easy_gravity_fragile
